ID_epi,tiempo_entrada,tiempo_salida,texto,episodio,temporada
127,00:06:54.958,00:06:57.378,"La Policía, la política, las instituciones, todo.",6,3
128,00:06:57.458,00:06:59.288,Que no. Los medios...,6,3
129,00:06:59.375,00:07:01.535,...comenzarán a contrastar la información.,6,3
130,00:07:01.625,00:07:04.745,Y todo el mundo tendrá una coartada. ¿Dónde estaba fulanito? En su pueblo.,6,3
131,00:07:04.833,00:07:06.133,"Cojones, ¿dónde iba a estar?",6,3
132,00:07:06.208,00:07:08.538,¿Y el ministro? Reunido en Bruselas.,6,3
133,00:07:08.833,00:07:11.713,"Para cuando el Profesor, nuestro querido pastor,",6,3
134,00:07:11.791,00:07:13.581,"publique los verdaderos secretos,",6,3
135,00:07:14.250,00:07:17.380,ni Dios podrá separar el grano de la paja.,6,3
136,00:07:18.125,00:07:20.075,Habremos desactivado su as en la manga.,6,3
137,00:07:20.166,00:07:21.956,¿Y sabes qué es lo mejor de todo?,6,3
138,00:07:22.041,00:07:26.001,"Que para cuando quiera reponerse, ya habremos entrado y salido del banco.",6,3
139,00:07:26.083,00:07:27.713,Y eso te lo juro.,6,3
140,00:08:49.083,00:08:50.173,¿Estás bien?,6,3
141,00:08:50.875,00:08:52.495,Me... Me duele el estómago.,6,3
142,00:08:54.250,00:08:55.250,Del disparo.,6,3
143,00:08:56.291,00:08:57.291,Aquí.,6,3
144,00:08:57.541,00:09:00.001,Se me ha quedado duro y bloqueado del impacto.,6,3
145,00:09:02.708,00:09:03.788,Angelito.,6,3
146,00:09:06.458,00:09:08.208,Y como estoy estreñido...,6,3
147,00:09:09.583,00:09:11.793,"Porque con esta situación, imagínate, ¿no?",6,3
148,00:09:12.791,00:09:13.791,Claro.,6,3
149,00:09:15.166,00:09:17.916,- ¿Me pasáis el café? - Chist. Vente para acá.,6,3
150,00:09:18.250,00:09:19.250,¿Yo?,6,3
151,00:09:19.541,00:09:22.291,"Claro que tú, ¿quién va a ser? Que te vengas para allá.",6,3
152,00:09:23.125,00:09:24.205,Vámonos.,6,3
153,00:09:30.666,00:09:32.326,¡Que me cago en mi vida!,6,3
154,00:09:32.416,00:09:33.876,"¡Tira, tira!",6,3
155,00:09:34.375,00:09:35.955,¿Qué cojones estás haciendo?,6,3
156,00:09:36.041,00:09:37.041,¡Perdón!,6,3
157,00:09:39.708,00:09:42.038,¿Estabas intentando ligar hablando de caca?,6,3
158,00:09:42.125,00:09:44.955,"Le comentaba que tengo amoratado el abdomen, con gases.",6,3
159,00:09:45.041,00:09:46.211,¡Me cago en la puta!,6,3
160,00:09:47.250,00:09:49.290,Vamos a ver.,6,3
161,00:09:49.375,00:09:50.785,¿A ti te gusta esa chica?,6,3
162,00:09:53.541,00:09:54.541,Sí.,6,3
163,00:09:54.958,00:09:56.878,- Mucho. - Mucho.,6,3
164,00:09:56.958,00:09:58.828,Mucho. ¿Y tú has pensado...,6,3
165,00:09:58.916,00:10:02.416,"...que hablando de tu estreñimiento, de tu puto atasco intestinal,",6,3
166,00:10:02.500,00:10:04.630,"tirando fichas, la ibas a seducir?",6,3
167,00:10:04.708,00:10:06.128,"Vamos a ver, que tiene que ser...",6,3
168,00:10:06.208,00:10:08.328,"Tú, a partir de ahora, eres un puto héroe.",6,3
169,00:10:08.416,00:10:10.996,Un puto héroe. Nada te hace daño.,6,3
170,00:10:11.083,00:10:13.083,Tu comida se la vas a dar todos los días.,6,3
171,00:10:13.166,00:10:14.706,Todos los días.,6,3
172,00:10:14.791,00:10:17.501,"Y si yo me pongo gallito, tú me vas a plantar cara.",6,3
173,00:10:17.583,00:10:19.253,Y vas a empezar ahora. Plántame cara.,6,3
174,00:10:19.750,00:10:21.290,"¡Plántame cara, coño!",6,3
175,00:10:21.375,00:10:22.375,"¡Sí, señor!",6,3
176,00:10:31.125,00:10:32.125,Lo siento.,6,3
177,00:10:35.041,00:10:36.541,Por lo de...,6,3
178,00:10:36.625,00:10:39.665,"...dispararte en los chalecos, que no estaba pasando un buen momento.",6,3
179,00:10:46.416,00:10:47.876,"No se preocupe, señor Denver.",6,3
180,00:10:48.500,00:10:50.040,Son cosas de los atracos.,6,3
181,00:10:50.125,00:10:51.915,"No es fácil, Miguel. No es fácil.",6,3
182,00:10:54.666,00:10:55.826,Y te voy a decir una cosa.,6,3
183,00:10:56.875,00:10:57.875,Yo sé...,6,3
184,00:10:59.000,00:11:00.580,...que con mi inteligencia...,6,3
185,00:11:02.291,00:11:06.251,"...y esa sonrisa picarona que te sale, esa ternura, ¿eh?",6,3
186,00:11:07.041,00:11:08.791,A Amanda la vamos a conquistar.,6,3
187,00:11:09.125,00:11:11.245,¿Sí o no? Que tú ganas en las distancias cortas.,6,3
188,00:11:11.333,00:11:13.673,"Bueno, se hace lo que se puede, señor Denver.",6,3
189,00:11:13.750,00:11:14.750,Claro que sí.,6,3
190,00:11:16.583,00:11:17.753,"Venga, y ahora pasa",6,3
191,00:11:17.833,00:11:20.753,y no salgas de ahí hasta que termines de hacer caca. Venga.,6,3
192,00:11:32.541,00:11:34.291,- Señor Denver.,6,3
193,00:11:34.375,00:11:35.375,¿Qué pasa?,6,3
194,00:11:35.458,00:11:37.628,"Es que si está ahí, no me concentro.",6,3
195,00:11:43.625,00:11:46.995,Interrumpimos la programación. Se acaba de producir la mayor filtración,6,3
196,00:11:47.083,00:11:48.923,de secretos de la historia de nuestro país.,6,3
197,00:11:49.000,00:11:52.790,Hemos tenido acceso a más de un centenar de documentos clasificados.,6,3
198,00:11:52.875,00:11:54.415,España vendió bombas de racimo,6,3
199,00:11:54.500,00:11:57.710,a Sadam Huseín seis meses antes de la invasión de Irak.,6,3
200,00:11:57.791,00:12:00.291,Es uno de los llamados papeles del CNI.,6,3
201,00:12:00.375,00:12:04.495,La desclasificación masiva de los secretos que se guardaban en el Banco de España.,6,3
202,00:12:04.583,00:12:06.673,- Están en todos los medios digitales. - Son falsos.,6,3
203,00:12:06.750,00:12:09.880,Están desactivando la mejor baza que tenemos para negociar por Río.,6,3
204,00:12:09.958,00:12:10.958,"No, no es eso.",6,3
205,00:12:12.791,00:12:14.751,Nos están quitando el escudo. Van a entrar.,6,3
206,00:12:15.333,00:12:16.673,"De acuerdo, señor ministro.",6,3
207,00:12:17.583,00:12:20.253,"Señores, tenemos luz verde del presidente.",6,3
208,00:12:20.333,00:12:21.383,¡En formación!,6,3
209,00:12:21.458,00:12:24.038,Vamos a inyectar gas a una presión extraordinaria.,6,3
210,00:12:24.125,00:12:26.325,"Halotano, altamente narcótico.",6,3
211,00:12:26.791,00:12:29.041,"En 30 minutos, deberían estar todos inconscientes,",6,3
212,00:12:29.125,00:12:31.995,pero estén preparados para encontrarse cualquier cosa.,6,3
213,00:12:32.083,00:12:34.793,"- Palermo, ¿me recibes? - Lo escucho, Profesor.",6,3
214,00:12:34.875,00:12:38.415,"Van a entrar. Necesito que reúnas a todo el mundo. Repito, van a entrar.",6,3
215,00:12:38.500,00:12:39.750,¿Cuándo? ¿Qué tipo de ataque?,6,3
216,00:12:39.833,00:12:41.543,No lo sé. Atento a la escucha.,6,3
217,00:12:41.625,00:12:42.535,Marsella.,6,3
218,00:12:42.625,00:12:44.745,Van a entrar y necesitamos saber por dónde.,6,3
219,00:12:44.833,00:12:46.833,Reporta cualquier tipo de movimiento.,6,3
220,00:12:46.916,00:12:49.166,"Hay que salir de la comarcal, busca un camino.",6,3
221,00:12:51.833,00:12:53.883,"A 300 metros, izquierda.",6,3
222,00:12:53.958,00:12:54.788,Vía agropecuaria.,6,3
223,00:12:54.875,00:12:55.875,¿Qué está pasando?,6,3
224,00:12:55.916,00:12:58.126,A ese coche nos lo cruzamos a 90 kilómetros ayer.,6,3
225,00:13:03.166,00:13:04.206,¿Y es el mismo?,6,3
226,00:13:04.291,00:13:06.791,M5354XX. ¡Es el mismo!,6,3
227,00:13:06.875,00:13:08.035,¡No me hables así!,6,3
228,00:13:08.125,00:13:09.995,"- Ahora no, por favor. - ¡Nunca!",6,3
229,00:13:17.875,00:13:18.875,"La antena, joder.",6,3
230,00:13:19.375,00:13:22.325,"Palermo. Palermo, ¿me recibes?",6,3
231,00:13:30.250,00:13:31.960,Está atascada. Hay que sacarla.,6,3
232,00:13:36.291,00:13:37.751,- ¡Dale!,6,3
233,00:13:45.916,00:13:47.876,Es... Papá.,6,3
234,00:13:47.958,00:13:48.998,¡El Profesor!,6,3
235,00:13:53.666,00:13:57.536,¡Papá! ¡Es... el Profesor! ¡El Profesor!,6,3
236,00:14:06.833,00:14:08.463,Y la inspectora.,6,3
237,00:14:16.625,00:14:18.165,"Efectivamente, soy...",6,3
238,00:14:18.958,00:14:21.038,"...el Profesor, y ella es...",6,3
239,00:14:21.541,00:14:22.711,...la inspectora.,6,3
240,00:14:22.791,00:14:23.791,Lisboa.,6,3
241,00:14:30.750,00:14:32.460,Por aquí no se han visto los zepelines.,6,3
242,00:14:32.541,00:14:33.461,No.,6,3
243,00:14:33.541,00:14:37.081,¿Qué? ¿Os echamos una manilla para sacar el cacharro del barro o qué?,6,3
244,00:14:38.000,00:14:39.000,"Venga, vamos.",6,3
245,00:14:39.041,00:14:41.541,"Venga, que esto lo sacamos en un momento de aquí.",6,3
246,00:14:41.625,00:14:42.825,"Venga, vamos.",6,3
247,00:14:42.916,00:14:45.416,"Vamos, espérate que se suba. Espera.",6,3
248,00:14:45.500,00:14:47.380,"Venga, vamos a ponernos bien.",6,3
249,00:14:47.458,00:14:48.578,- Va.,6,3
250,00:14:48.666,00:14:49.876,"Venga, ¡apretando, coño!",6,3
251,00:14:49.958,00:14:50.788,"¡Venga, vamos!",6,3
252,00:14:50.875,00:14:52.165,Que la sacamos. ¡Venga!,6,3
253,00:14:56.083,00:14:58.503,"¡Vamos, va!",6,3
254,00:15:00.750,00:15:02.040,Vamos.,6,3
255,00:15:06.750,00:15:08.040,Aquí hay algo raro.,6,3
256,00:15:08.125,00:15:09.625,Yo creía que eran rehenes.,6,3
257,00:15:10.083,00:15:11.083,¡Niño!,6,3
258,00:15:12.166,00:15:13.666,Pero ¿tú no eras rehén?,6,3
259,00:15:15.083,00:15:16.923,"Me han fichado, ¿vale?",6,3
260,00:15:18.250,00:15:20.210,"¡Y ahora, a callar la puta boca todo el mundo!",6,3
261,00:15:22.166,00:15:24.036,"Señoras y señores, van a entrar.",6,3
262,00:15:24.875,00:15:26.915,Y todos sabemos muy bien lo que eso significa.,6,3
263,00:15:27.000,00:15:30.670,"Me encantaría tener más información, pero, lamentablemente, no la tenemos.",6,3
264,00:15:30.750,00:15:32.420,Así que nos queda un solo camino.,6,3
265,00:15:32.875,00:15:35.125,Utilizar la violencia como método disuasorio.,6,3
266,00:15:35.625,00:15:36.625,¿Cómo?,6,3
267,00:15:38.375,00:15:41.705,"Que ni bien veamos el primer blindado, lo vamos a cagar a tiros,",6,3
268,00:15:41.791,00:15:43.381,y lo vamos a hacer recular.,6,3
269,00:15:45.208,00:15:46.498,¿Eso te lo ha dicho el Profesor?,6,3
270,00:15:46.583,00:15:48.333,Perdimos contacto con el Profesor.,6,3
271,00:15:48.416,00:15:51.376,Y no sé si fue un problema técnico o si es algo más grave.,6,3
272,00:15:51.458,00:15:53.498,El asunto es que estamos solos.,6,3
273,00:15:54.916,00:15:56.666,Y que yo estoy a cargo ahora.,6,3
274,00:15:58.750,00:16:00.960,"A ver, un momento.",6,3
275,00:16:01.041,00:16:02.041,¿Mm?,6,3
276,00:16:02.500,00:16:03.960,"No sabemos por dónde van a entrar,",6,3
277,00:16:04.500,00:16:06.170,"ni si lo van a hacer con blindados,",6,3
278,00:16:06.250,00:16:09.170,descolgándose por las ventanas o por las putas alcantarillas.,6,3
279,00:16:11.208,00:16:12.208,Dime.,6,3
280,00:16:12.500,00:16:14.670,¿Dónde coño vas a lanzar esos misiles?,6,3
281,00:16:15.500,00:16:17.040,¿Nos hemos vuelto locos o qué?,6,3
282,00:16:23.375,00:16:24.745,"Chicos, no me jodáis, ¿eh?",6,3
283,00:16:26.541,00:16:28.081,Ahí afuera está nuestra gente.,6,3
284,00:16:28.750,00:16:30.920,Hemos entrado aquí lanzando dinero.,6,3
285,00:16:31.583,00:16:32.583,No bombas.,6,3
286,00:16:33.208,00:16:35.378,Esa nunca sería una estrategia del Profesor.,6,3
287,00:16:35.458,00:16:37.168,Él intentaría ganar tiempo.,6,3
288,00:16:39.416,00:16:43.036,"Así que doña Gatillo Fácil ahora propone ganar tiempo. Qué curioso, ¿no?",6,3
289,00:16:44.458,00:16:45.918,"¿Sabés qué creo, Tokio?",6,3
290,00:16:46.000,00:16:47.210,¿Qué crees?,6,3
291,00:16:47.291,00:16:51.171,"Que vos tenés muy claro que si sacamos los antitanques, no te van a dar a Río.",6,3
292,00:16:53.708,00:16:56.078,¡Que nos van a quemar con napalm!,6,3
293,00:16:56.166,00:16:57.876,¿Qué carajo les pasa?,6,3
294,00:16:57.958,00:17:00.168,"¡Vamos, despiértense, mierda!",6,3
295,00:17:03.125,00:17:04.415,- Lo siento. - No.,6,3
296,00:17:04.500,00:17:05.500,Lo siento.,6,3
297,00:17:07.208,00:17:08.708,"Lo teníamos hablado, Tokio.",6,3
298,00:17:08.791,00:17:09.791,Cariño.,6,3
299,00:17:11.041,00:17:12.881,"Lo siento por tu historia de amor,",6,3
300,00:17:14.833,00:17:16.423,pero ahora toca defenderse.,6,3
301,00:17:18.250,00:17:19.250,Bogotá.,6,3
302,00:17:20.500,00:17:21.750,Pásala.,6,3
303,00:17:22.500,00:17:24.630,"¡Que no hay tiempo, carajo, vamos!",6,3
304,00:17:24.708,00:17:25.788,"- Vamos. - Va, va.",6,3
305,00:17:31.125,00:17:34.825,"Déjate de hostias, niña. Ahora este es el único amigo que tienes.",6,3
306,00:17:54.416,00:17:56.956,- ¿Dónde está la gente? - Yo creo que...,6,3
307,00:17:57.041,00:17:59.881,A esto le falta un poquito de aceite.,6,3
308,00:18:01.291,00:18:03.541,"No dispares, por favor, no dispares.",6,3
309,00:18:03.625,00:18:05.375,Es de la banda. Es de la banda.,6,3
310,00:18:05.458,00:18:07.668,Cincinnati es de la banda.,6,3
311,00:18:07.750,00:18:09.750,- ¡No me ha matado! - No mata a papi.,6,3
312,00:18:09.833,00:18:11.253,- Mata a policía. - ¡No!,6,3
313,00:18:11.333,00:18:13.463,¿Y si es una guitarra? ¿A ver cómo tocas?,6,3
314,00:18:13.541,00:18:15.961,- ¡Una guitarra!,6,3
315,00:18:21.416,00:18:23.166,- Es una guitarra. - No.,6,3
316,00:18:25.041,00:18:26.171,Escúchame.,6,3
317,00:18:26.250,00:18:28.750,"Eso que estás pensando, me lo borras.",6,3
318,00:18:29.666,00:18:30.666,¿Mm?,6,3
319,00:18:31.333,00:18:34.213,"- ¿Mm? - ¿Qué pasa, que lees el pensamiento?",6,3
320,00:18:34.875,00:18:36.705,"No hace falta ser un lince, bonita.",6,3
321,00:18:37.458,00:18:39.288,"Desde que nos hemos juntado,",6,3
322,00:18:39.375,00:18:43.035,"que estás chucuchún, chucuchún, chucuchún, con la lavadora de la culpa.",6,3
323,00:18:44.125,00:18:45.125,"Ya está, ¿eh?",6,3
324,00:18:46.583,00:18:48.673,"Estabais todos de puta madre, tía.",6,3
325,00:18:49.166,00:18:51.326,"Montados de billetes, y ahora estáis aquí.",6,3
326,00:18:51.416,00:18:53.956,Es normal que me ponga la lavadora de vez en cuando.,6,3
327,00:18:54.041,00:18:56.291,Me vas a escuchar una cosa que te voy a decir,6,3
328,00:18:57.041,00:19:00.461,"y te lo vas a grabar a fuego aquí, detrás de esa frente tan bonita.",6,3
329,00:19:01.458,00:19:03.668,Tú eres una mujer libre.,6,3
330,00:19:05.083,00:19:08.173,"Eres libre de irte de fiesta, eres libre de irte de una isla",6,3
331,00:19:08.250,00:19:10.920,"y eres libre de irte del planeta, si te apetece.",6,3
332,00:19:11.875,00:19:12.875,¿Entiendes?,6,3
333,00:19:14.250,00:19:16.000,¿Sabes quién fue el primero que la cagó?,6,3
334,00:19:16.625,00:19:17.705,El Profesor.,6,3
335,00:19:18.083,00:19:19.763,Sí. Porque no hay que conocerte para saber,6,3
336,00:19:19.833,00:19:22.043,que a ti no se te puede mandar a una isla desierta.,6,3
337,00:19:22.125,00:19:23.995,"¿Qué eres tú, ahora, Bin Laden?",6,3
338,00:19:24.083,00:19:26.173,¿Me explicas? Tú eres Tokio.,6,3
339,00:19:26.666,00:19:28.536,Y el segundo que la cagó fue Río.,6,3
340,00:19:29.125,00:19:32.165,"Porque compró los teléfonos y no se aguantó, y te llamó.",6,3
341,00:19:33.125,00:19:35.075,Pero ¿sabes qué es lo más importante?,6,3
342,00:19:36.166,00:19:39.576,Que nosotros no estamos aquí por hacerte un favorcito a ti.,6,3
343,00:19:41.166,00:19:43.826,Mira qué cacho de tarta de cumpleaños.,6,3
344,00:19:43.916,00:19:46.126,Estamos aquí porque nos va la marcha.,6,3
345,00:19:46.541,00:19:48.671,Nos va la marcha.,6,3
346,00:19:48.750,00:19:51.830,Así que deja de mirar a Cincinnati como si fuese huérfano.,6,3
347,00:19:51.916,00:19:54.166,"No, es que... Y vámonos a disfrutar,",6,3
348,00:19:54.250,00:19:57.000,porque aquí estamos en una fiesta.,6,3
349,00:20:04.333,00:20:05.753,"Jarana, hermana.",6,3
350,00:20:13.000,00:20:15.380,- Bravo. - Todo el mundo a la mesa.,6,3
351,00:20:16.125,00:20:17.915,¡Feliz cumpleaños!,6,3
352,00:20:21.291,00:20:23.461,¿Qué cojones es esto?,6,3
353,00:20:23.541,00:20:25.251,- Alcachofas. - ¿Alcachofas?,6,3
354,00:20:25.666,00:20:27.416,¿Y algo de alfalfa no había o qué?,6,3
355,00:20:27.500,00:20:30.580,"Nos han dado los monjes verduras, había que hacer una parrillada.",6,3
356,00:20:30.666,00:20:34.166,"Soy vegana y no me dais bolilla nunca. Hoy es mi cumpleaños, se come vegano.",6,3
357,00:20:34.875,00:20:37.995,No te damos bolilla porque los veganos son los nuevos talibanes.,6,3
358,00:20:38.083,00:20:39.253,- Oye. - Terroristas.,6,3
359,00:20:39.333,00:20:42.503,- ¿Qué dices? - Nos vais a matar de aburrimiento.,6,3
360,00:20:42.583,00:20:43.793,"De aburrimiento, ¿por qué?",6,3
361,00:20:43.875,00:20:45.995,Todo lo sano es aburrido.,6,3
362,00:20:46.083,00:20:50.293,"Nadie dice a sus amigos: ""Venid, tengo 50 kilos de alcachofas buenísimas"".",6,3
363,00:20:50.375,00:20:52.325,Porque comer alcachofas,6,3
364,00:20:52.416,00:20:55.036,- no es divertido.,6,3
365,00:20:55.125,00:20:57.915,"Lo divertido es irse a casa de un amigo y comerse un cabrito,",6,3
366,00:20:58.000,00:20:59.380,un cochinillo.,6,3
367,00:20:59.458,00:21:02.828,O juntarse 50 tíos en una casa de pueblo y comerse una vaca.,6,3
368,00:21:02.916,00:21:04.956,Eso es lo divertido.,6,3
369,00:21:05.041,00:21:09.041,"Que lo siento por la vaca, pero eso, al ser humano, le une.",6,3
370,00:21:09.916,00:21:12.916,"La carne une, la vaca une, la alcachofa...",6,3
371,00:21:13.000,00:21:13.920,...separa.,6,3
372,00:21:14.000,00:21:17.580,"Pues no sé yo entonces por qué dicen eso de: ""Come sano, come coño vegano"".",6,3
373,00:21:19.500,00:21:21.500,"Yo por ti me hago vegano, mi amor.",6,3
374,00:21:21.583,00:21:23.043,"Ni con un palo, mi vida.",6,3
375,00:21:26.666,00:21:27.876,Profesor.,6,3
376,00:21:29.916,00:21:32.166,¿Qué probabilidades tenemos de salir con vida del banco?,6,3
377,00:21:38.875,00:21:40.955,"En estos momentos, yo diría que...",6,3
378,00:21:43.083,00:21:44.963,...menos de un 50 por ciento.,6,3
379,00:21:51.375,00:21:53.165,Pues voy a aprovechar para decir una cosilla.,6,3
380,00:21:53.250,00:21:55.960,"Bueno, no lo voy a decir yo, pero como si lo fuera.",6,3
381,00:22:11.458,00:22:13.328,♪ Por la falta de tus labios ♪,6,3
382,00:22:13.416,00:22:15.326,♪ Lloré por primera vez ♪,6,3
383,00:22:15.416,00:22:17.666,♪ Y maldije conocerte ♪,6,3
384,00:22:17.750,00:22:21.750,♪ Por no dejar de quererte ♪,6,3
385,00:22:25.458,00:22:27.998,"♪ Yo, mi esposa quise hacerte ♪",6,3
386,00:22:28.083,00:22:30.213,"♪ Sin amor, busqué la suerte ♪",6,3
387,00:22:30.291,00:22:32.581,♪ Fui tirando de pistola ♪,6,3
388,00:22:32.666,00:22:35.376,♪ Y el destino trajo muerte ♪,6,3
389,00:22:37.791,00:22:41.791,"♪ María, mi vida, mi amor ♪",6,3
390,00:22:41.875,00:22:45.665,♪ No dejaré de quererte ♪,6,3
391,00:22:45.750,00:22:49.000,♪ A balazos te perdí ♪,6,3
392,00:22:49.708,00:22:53.078,♪ Ya no volverás a verme ♪,6,3
393,00:22:54.375,00:22:57.825,"♪ María, mi vida, mi amor ♪",6,3
394,00:22:57.916,00:23:02.666,♪ No dejaré de quererte ♪,6,3
395,00:23:12.416,00:23:13.956,"¿Qué ha pasado, Manolo?",6,3
396,00:23:15.000,00:23:17.710,"Pues ya ves, que se nos ha embarrancado el cacharro.",6,3
397,00:23:20.541,00:23:21.961,¿Y de dónde has sacado esto?,6,3
398,00:23:22.041,00:23:24.001,"Mi primo Antonio, el de Madrid, me lo ha dejado.",6,3
399,00:23:24.083,00:23:25.383,Del...,6,3
400,00:23:25.458,00:23:26.748,...Profesor.,6,3
401,00:23:29.916,00:23:31.076,"¿Qué dices, Perico?",6,3
402,00:23:31.166,00:23:33.376,"Mi primo Antonio, que es maestro en Madrid.",6,3
403,00:23:34.416,00:23:35.416,"¿Ah, sí?",6,3
404,00:23:38.083,00:23:41.133,"Nos vamos a ir la Juani y yo con ella a Portugal, ¿sabe?",6,3
405,00:23:41.208,00:23:43.378,- Siete días. - Calla.,6,3
406,00:23:43.458,00:23:45.668,A comer bacalao como Dios manda.,6,3
407,00:23:48.000,00:23:49.880,Es enorme este cacharro.,6,3
408,00:23:50.875,00:23:54.165,"- ¿Por dentro, es como una casa? - Como un pisito, sí.",6,3
409,00:23:56.125,00:23:57.245,- ¿Puedo entrar? - No.,6,3
410,00:23:59.375,00:24:03.325,"Bueno, si es que... llevas las botas con más mierda que el culo de una vaca.",6,3
411,00:24:05.791,00:24:08.711,"Quiero decir, las suelas. Que me vas a manchar la moqueta.",6,3
412,00:24:11.916,00:24:13.206,"Tranquilo, hombre.",6,3
413,00:24:14.000,00:24:15.000,Ya está.,6,3
414,00:24:27.166,00:24:28.956,Con cocina y todo.,6,3
415,00:24:37.416,00:24:39.076,Y frigorífico.,6,3
416,00:24:43.583,00:24:45.003,"Vaya, vaya.",6,3
417,00:24:45.083,00:24:46.293,A todo confort.,6,3
418,00:24:54.750,00:24:56.630,"Qué bien viven los maestros, ¿no?",6,3
